32, 0.0101408
8224, 0.021856
16416, 0.0348704
24608, 0.0461376
32800, 0.059088
40992, 0.0738528
49184, 0.0848928
57376, 0.0984096
65568, 0.109712
73760, 0.123814
81952, 0.13337
90144, 0.146672
98336, 0.157517
106528, 0.170227
114720, 0.182787
122912, 0.203155
131104, 0.253728
139296, 0.40305
147488, 0.404954
155680, 0.406518
163872, 0.407114
172064, 0.320906
180256, 0.386733
188448, 0.405936
196640, 0.470432
204832, 0.466909
213024, 0.480064
221216, 0.499242
229408, 0.510051
237600, 0.509731
245792, 0.521072
253984, 0.519594
262176, 0.559312
270368, 0.56616
278560, 0.585075
286752, 0.584294
294944, 0.610832
303136, 0.623693
311328, 0.639878
319520, 0.648589
327712, 0.663702
335904, 0.663238
344096, 0.691408
352288, 0.698003
360480, 0.712522
368672, 0.724426
376864, 0.721571
385056, 0.752099
393248, 0.763808
401440, 0.774202
409632, 0.786486
417824, 0.788192
426016, 0.81153
434208, 0.808666
442400, 0.842541
450592, 0.855466
458784, 0.864611
466976, 0.862611
475168, 0.888768
483360, 0.856838
491552, 0.910909
499744, 0.925002
507936, 0.937616
516128, 0.950938
524320, 0.962083
532512, 0.975632
540704, 0.98791
548896, 1.00501
557088, 1.01322
565280, 1.02575
573472, 1.03896
581664, 1.03499
589856, 1.065
598048, 1.07998
606240, 1.09289
614432, 1.10896
622624, 1.11702
630816, 1.09866
639008, 1.13964
647200, 1.15141
655392, 1.16463
663584, 1.17476
671776, 1.17592
679968, 1.20434
688160, 1.22106
696352, 1.23048
704544, 1.24205
712736, 1.24009
720928, 1.24858
729120, 1.27876
737312, 1.27867
745504, 1.30438
753696, 1.32353
761888, 1.31265
770080, 1.32715
778272, 1.35741
786464, 1.37521
794656, 1.38149
802848, 1.37848
811040, 1.39029
819232, 1.41776
827424, 1.42884
835616, 1.44372
843808, 1.4409
852000, 1.4688
860192, 1.48015
868384, 1.49281
876576, 1.50618
884768, 1.52123
892960, 1.51789
901152, 1.53102
909344, 1.55962
917536, 1.57127
925728, 1.57839
933920, 1.59391
942112, 1.60628
950304, 1.6193
958496, 1.61732
966688, 1.6436
974880, 1.65598
983072, 1.65445
991264, 1.66639
999456, 1.68028
1007648, 1.70625
1015840, 1.70591
1024032, 1.7295
1032224, 1.72555
1040416, 1.75595
